,MEST,MMP1,AC244502.1,MAB21L1,SKP2,CD163L1,SPATA13,DNAH2,CD79A,SP5,AC007952.7,LONRF3,ANK1,CATSPER1,OTUB2,AFAP1L1,ZNF239,KRT4,DMTN,ESPL1,H1-0,RADX,HAVCR1,AC110619.1,LRRC8C,PCSK5,RHOBTB1,GATA4,FOXD1,MPRIP,GSPT2,AKAP12,CD19,ENSG00000215298,ADAMTS7,PTH2R,ZBTB16,SMPDL3B,APOL1,LINC01234,AC117498.1,CCND2,RIPOR3,SSTR2,AC009133.2,PSG5,AC007009.1,TMC3-AS1,CALCA,BNC1,SPNS3,HR,NKD2,HDAC7,KCNMB4,ENSG00000207418,SNCAIP,CX3CL1,TPM1-AS,FLT1,FBLN5,KRT13,LINC01991,RNLS,CPNE8,IFIT5,NTNG2,MERTK,FAM126A,DEPP1,BCL2L2-PABPN1,CCR7,KRTAP5-1,TCEAL7,PITX2,AFDN,SPRED1,TCN2,C2CD4D-AS1,PDZK1,KCNMB2-AS1,LZTS2,ENSG00000133808,AC004540.1,ARMCX6,PRKCA,SFTA2,CD55,LINC00958,FGF18,SMAD6,CAVIN2,AL450306.1,LYNX1,AC092171.5,TRAF5,ZHX2,SCART1,LRRC8A,TSPAN13,GAL,RNVU1-7,ZNF141,RAB4A,HMSD,ENSG00000108753,AL136131.3,PKDCC,MN1,SULF2,FHDC1,LINC01559,DES,GRAMD2B,SERPINB7,TNFRSF10C,SLC38A6,LINC01605,ENSG00000152268,EEPD1,CLDN10,RNVU1-32,PPP4R1,CYGB,LXN,APOBEC3B,KRTAP5-AS1,IL17RB,BMP2,MIR137HG,GRIN2D,CEACAM19,MCOLN2,SV2B,RHD,ZNF345,ZNF217,RHPN2,NIN,TIAM1,LGR6,HLA-DMB,PHOX2A,GIPR,CEP41,ZNF888,MSX1,KCNK5,GRP,ROCK2,RGS11,LY6E-DT,ADAMTS6,SPINK2,HAS2-AS1,SEMA3D,CES4A,VAMP5,FOXD3-AS1,AC079466.1,WNK4,MYCN,PCED1B,GBP5,DLEU2,FBXO25,SHROOM1,KIF21B,SPP1,PRICKLE1,OLR1,UCA1,ELFN2,FZD5,NR3C1,PTGFRN,C2CD2,AC022150.4,CARD6,TNFAIP8,LINC01133,PARD3B,GPR155,PAQR5,C9orf64,ENSG00000241978,ARRB1,TACC1,CFI,IL24,CTAG2,PHLDA3,DNER,TRIML2,CDK14,IFIH1,AC016629.2,MIR99AHG,IRS1,BMF,VSNL1,AC008014.1,TMOD1,LGR4,SLC22A31,PPARD,GCHFR,CCL20,ERICH5,MCU,NFIA,PSG4,FIGN,TMED3,AC002480.1,FAT3,VEGFA,ENPP4,PRXL2A,SEMA3E,AC010247.1,KCNS3,FST,EGR3,CFH,PLXNA2,SPRY1,DLG5,LRP4,TANC1,PALMD,GABRA3,MMP7,MYL4,COL22A1,ANGPT1,SESTD1,CD74,MYRF,COL4A6,LAT2,TWIST2,ZNF814,CLSPN,HPN,MOB3A,DAPK1,MAGEA1,NTSR1,SNRPN,BCL2L1,AC096677.2,PTPRR,SVOPL,ENSG00000271738,CLCN4,EDN2,CACFD1,LHFPL6,VGLL3,HERC5,MAP1LC3A,EFNA2,FGR,FCHO1,SNURF,APH1B,CCNJL,TRIM58,EPB41L4A,ZSCAN16,TEAD4,KLK7,PCOLCE2,HCAR2,SOCS2,CAPN13,THRB,KISS1,EDIL3-DT,NANOS1,S100A1,CCDC149,RAB37,SGK2,SNORA71B,ICA1,MAGEA4,CCN3,SNAI2,LURAP1L,SYTL5,MYBL2,APCDD1,SNN,PLXNA3,PSG1,INHBA,CTBP2,HSPB3,TRIM2,NAB2,COL18A1,PLEKHA6,MFAP3L,ZNF461,AC004540.2,PRKX,AC009275.1,LINC01139,WNT11,JAM2,HSPA12A,ERFE,CCR4,MMP24,NDFIP1,LCN10,LINC00707,HRAS,MPV17L,LMNB1,DUSP8,HBEGF,IGFBP1,AC124067.2,IRF8,RGS14,ADAMTS14,MFGE8,KIF13A,SELENBP1,TSC22D3,HHIPL2,VCAN,AL391422.4,APOD,AL132780.3,DEPTOR,AC008105.3,PHACTR3,SMARCA4,MCM6,TSPAN14,CAMKK1,CFAP251,HLA-DQA2,HTR7,TMPRSS3,PACSIN3,CXXC5,LRRC20,LINC02541,TAPBP,TBX18,GADD45G,MCTP1,NID2,GRAMD2A,NR4A1AS,ZNF423,H2BC5,ICOSLG,FAM107B,NKX2-2,ADAMTS15,CNTNAP3B,LCN6,NKX3-1,TRIB1,ACTR3C,S100Z,LRRN2,C12orf56,SYT13,ZNF91,HORMAD1,PCSK1N,SPINK4,TLE1,NIBAN1,ADAM23,ANOS1,ADORA1,FAT2
NCIH1563_LUNG,-0.03431752,0.01626463,0.0030375365,-0.0048518744,0.09218627,-0.01612786,-0.0075334185,-0.0068908455,-0.040415134,0.0008103574,0.025619319,0.056504574,-0.0065779244,-0.0016905806,0.12187063,0.0017881583,-0.0149490675,-0.0031986977,0.015781352,0.0052345404,0.001235469,0.0009617284,0.003718184,0.0063758804,0.00014938955,0.22092637,-0.017394893,0.0011511203,-0.016542546,0.0022513664,-0.0047803684,-0.0011713475,-0.053637058,-0.0004186025,0.00052192307,-0.002975128,0.0043274495,0.0013342267,2.7304442e-05,-0.0067753885,-0.014072605,0.0037895404,-1.9141007e-06,0.016934281,0.01416543,1.2919198e-05,0.0006855117,-0.0028082605,-0.007818608,-9.073925e-05,0.0,0.0050041997,-0.0013782162,-0.004050127,0.0061904844,-0.004435417,0.01267145,0.04562464,-0.0054166205,-0.007002984,0.0045360154,-0.00011616228,0.0023918427,-0.0002576306,-0.010288557,0.0026215885,-0.0003428408,-0.0016826682,0.005310191,0.0011798977,9.9392026e-05,0.0074831625,-0.0028957932,0.000787372,-0.031938236,0.026373051,0.003892639,0.20345727,0.00010216814,-0.001049116,0.014377013,0.004805028,-0.0022291646,-0.0015406166,-0.0012550062,6.644424e-05,-0.04972253,-0.0010631437,-0.004104589,-0.005771362,0.012325351,-0.0012057434,0.0026290165,-0.0040370827,0.013565508,0.0,-0.0013749584,-0.019403001,-0.0002587428,0.0042739836,-0.006925682,0.0023885204,-0.0062922793,0.013406893,0.064617015,-0.43590167,0.15741567,-0.08567539,0.003480799,0.003914185,-0.0002928786,0.0010136219,0.00050053594,-3.0220637e-05,-0.03989255,-0.0028505395,-0.00015403268,-0.00020591183,-0.011714741,-0.01705738,-3.8130136e-05,0.003773109,0.00042702153,-0.0006068469,-0.0020445709,0.0020885146,-0.00028867435,-0.00031268367,-0.016043447,-0.000533454,0.0,-0.19913918,-0.00080822984,0.0016339907,-0.0034718616,0.0006841677,-0.0006819373,-0.007378792,0.016011199,-0.002562047,-0.000337129,-0.0031448342,0.002494949,0.00044824532,-0.0039105536,-0.0001812196,-0.0018197173,-0.006469874,-0.03920643,-0.00085136306,-0.0013355484,0.0017479856,7.890409e-05,0.0015518554,0.0011683851,0.002334128,0.0,-5.703439e-05,0.0014952305,-0.0009792033,-0.0004181899,-0.007044648,-0.0024455262,-2.2787573e-05,-0.003575172,-0.012576895,0.02084725,-0.243278,0.0024626288,-0.009755232,0.020773778,0.004835777,-0.000493012,0.0,-0.011883444,0.004238738,-0.0005871358,-0.0014137201,0.00062074524,-0.00018388007,0.037399955,-0.00013640567,0.00025206667,-0.0023454889,-0.00041829023,-9.106097e-05,-0.00021752757,-0.0034352322,0.007352453,0.0028386922,-0.15560909,-0.002020034,0.0002916436,0.0010400113,-4.7827663e-05,0.014782558,0.001449746,-0.0012145477,0.010931756,-0.00063994573,-0.00626108,0.000585387,-0.0025725067,-0.0011581439,0.21445484,-0.008801538,0.011608906,0.0014191481,0.0,0.40002233,-0.0024069636,-0.0001367862,-0.00080545404,-0.0034644557,0.0039039857,0.0003522769,0.00082437176,-0.0012028173,-0.00058943604,0.0005125419,-0.00025429428,0.00038450016,0.00817263,0.019357322,-0.0017509047,0.025705697,-0.008019451,0.06387395,0.00047951264,-0.002579783,0.00078256323,-0.0017977157,0.24001625,0.00059163617,-0.00015525737,-0.0027987526,0.004343879,-0.017051678,-0.013578217,-0.00032266395,-0.004770271,0.0016862688,9.207712e-05,-0.0019587348,0.014048388,-0.003197973,0.0,-0.0007951659,-0.0032504753,0.00036871588,0.057226524,-0.004752684,0.00047028915,0.0,-0.03144475,-0.0009770385,-0.0010683525,0.0,-0.0046320125,-0.12053009,-1.9160534e-05,-0.00075053435,0.001164952,-0.0055406597,-0.13756259,0.00097600033,0.0,0.004668261,-0.0065264083,-0.0014141902,0.0,0.0008994876,0.00038450988,-0.0006231818,8.955815e-05,0.0,-0.0002234778,0.0024875025,0.03152261,-0.00060315966,0.0007652731,-0.006589178,0.0026711388,-0.002794961,-6.659743e-05,-0.00016004313,0.00019823342,-0.015825076,0.0067892843,-0.022438414,0.00027020692,0.0015851307,0.00042200243,0.00049157126,-0.0013114033,0.0025485815,-0.0044689463,0.0,-0.00035709498,0.00030597427,-0.0002890846,0.044454377,-0.002583032,-0.022946477,-0.001662103,0.0,0.00044754636,-0.00018447622,0.0010261887,-4.2084932e-05,-0.0018948719,-0.003565446,0.037464444,0.00010593241,-0.042991724,0.00090045936,0.044308685,-0.0030137214,-0.0005143647,-0.027689839,-0.00034911511,-0.0020941896,0.0033397703,0.0021090787,-0.0058752936,-0.0035658288,0.0007576416,-0.009627781,-0.00012786553,0.0006695867,-0.0006868881,5.6332356e-05,0.02813731,4.9110808e-05,0.00017518211,0.0,0.001921524,0.0010883841,-3.0432426e-05,-0.0009178414,-0.0002196849,0.0017582971,-0.00073696586,0.003051447,-6.453506e-05,-0.004636468,0.07168457,-0.00010573608,0.0003975952,0.0,0.003959872,0.009238353,-0.0010942615,0.0030378348,0.0,-0.0015276696,0.002089001,-0.0022238167,-0.0013456376,0.003980555,-0.024255315,-0.0049473415,-0.00092588284,0.18489033,-1.4650712e-05,-0.00013430728,0.0,-0.003486659,-0.009076002,0.0,0.0,-0.0007157869,0.0,0.0,-0.31302375,-0.00018483977,-0.0007144113,-0.0008518297,-0.00022484278,0.0012415787,0.0015256034,0.0,0.0020972714,0.00038035144,-0.007209902
CORL24_LUNG,0.05923395,0.042643018,-0.011978774,-0.0032510187,-0.0100177685,-0.008062003,0.060869146,-0.0021764706,0.042709786,-0.012863206,-0.00467817,-0.0021661257,0.031749945,0.004841083,0.014774068,0.00043589735,-0.010391616,-0.0013022852,-0.108368516,-0.00683232,-0.014302745,0.00042631925,-0.0019542447,0.003483762,-0.0005922656,-0.031636324,-0.09079354,-0.0020983738,0.006865743,0.033915054,0.0063238116,-0.0004143268,-0.07928846,-0.00036995407,0.02497141,0.0009940915,-0.0004085018,0.001767211,0.0038442942,-0.01261675,-0.007872576,-0.0122426925,0.0024101373,0.0044114925,0.13487954,-0.0008381058,-0.007839544,0.0015316092,0.0039001738,-2.9053917e-05,0.0,0.01865579,0.01966315,-0.011851973,0.0005428693,0.004378463,-0.023148915,-0.013431378,0.00202229,-0.04350668,-0.0051225913,-0.0018774883,-0.0010780907,-0.0028561852,-0.00074555713,-0.005129081,-0.0005287025,-0.00027736652,0.0075568096,0.006558995,0.0021815517,0.0037294528,0.00034014363,-0.0006583207,0.04044918,-0.007234347,-0.0050412007,0.10426027,-0.00082547206,0.0035082276,0.0033407258,0.0066906745,0.013999179,0.016774006,-0.005606576,1.3421356e-05,-0.011483017,-1.9893821e-05,-0.0073073776,0.004988776,-0.038561326,0.0038751499,0.013817891,0.0008329638,0.005035703,0.0,-0.0019412683,0.01461089,0.00026382902,0.0045562345,-0.023063846,0.0009761177,-0.0051341676,-0.0010501613,-0.06791058,-0.40203696,-0.40496725,-0.1499219,0.010636294,-0.07022616,-0.00041626685,0.0016659456,0.0013395944,-1.873913e-05,0.0046661114,-0.0005261538,-0.00012427416,0.004043572,0.09105227,0.0033312682,0.000115091825,0.000112127615,0.00040839156,-0.000442502,-0.0014654289,0.0013082166,-6.542157e-05,0.0018592698,-0.021244902,-0.00014766754,0.0,-0.6433469,-0.006330112,-0.00044389,0.00082248927,0.0006283918,-0.00047255616,-0.0066332333,-0.0011003725,0.012032188,0.021167688,0.011567939,0.0012283003,0.00037766242,0.019407887,4.099332e-05,-0.0023504654,-0.005367488,0.004610666,-0.0003747224,-0.0015566968,-0.00575825,4.0813873e-05,-0.0017198818,0.0041335705,-0.08003734,0.0,-6.353266e-05,-0.007362444,0.00023111702,0.0011627866,0.007923096,-0.00083964906,-2.2787573e-05,-0.0011790469,0.0016366408,-0.0045096655,0.060863078,0.0007889361,0.0020112705,0.014656714,0.0033288975,-0.0038769334,0.0,0.02663556,0.0011927121,0.0010120199,-0.0011017765,0.036681965,0.0012815562,-0.034559004,0.0037683903,1.5243113e-05,-0.012795763,-9.768686e-06,-2.7211812e-05,0.0004053179,-0.013291863,-0.028760845,0.0033654529,-0.01907782,-0.005893958,-0.0010864264,0.002613578,-0.00021679664,-0.0027390863,0.0003675803,0.015520893,-0.0034585388,-0.00025652643,-0.0014076299,-0.0014189098,0.0049470905,-0.0034981575,0.027035516,0.012560376,0.024902081,0.0013635857,0.0,-0.41241527,0.0041796747,-0.0005604353,0.0011200459,0.0011381751,0.00031940988,0.00032306067,0.001357194,0.000266295,3.7847796e-05,0.00015885061,-0.0001812889,-0.0025910735,0.009122489,-0.0011771808,0.000350176,0.057285413,-0.0043375203,0.06574272,0.009366143,-0.000652736,-0.00066195364,-0.009803709,-0.42950708,-0.0021978926,0.000434043,-0.00094843644,0.0030355975,-0.0022729428,0.051060766,0.0016409226,-0.01199218,-0.00022111658,4.050225e-05,0.00052081305,-0.0010798156,-0.0001562417,0.0,5.671692e-05,0.009128374,0.00014081135,-0.29061463,-0.0011778625,0.00016819828,0.0,0.011210595,0.0005049901,-0.00036554557,0.0,-0.012099287,0.06354467,-4.3923683e-05,-6.2876825e-05,0.00079094927,0.015284053,0.19097616,1.2495599e-05,0.0,-0.00034606847,-0.00055834895,-0.0031472268,0.0,0.03312902,0.00014180673,-0.0072330507,5.4100503e-05,0.0,-0.0002234778,0.005368524,0.0014452693,-0.0012257213,0.00069437694,0.0066140695,-0.005569051,5.013685e-05,-6.659743e-05,-3.7871643e-05,-0.00072770385,-0.0013085989,0.0035654493,0.011407953,0.00044689878,-0.001146691,0.00037545103,0.00093589333,-0.0007838879,0.024865225,0.012946354,0.0,-1.1915341e-05,-0.00018218614,0.00020878331,-0.053680502,-0.006083149,0.025838327,-0.0001843642,0.0,7.9995894e-05,0.00021869363,-0.0006729349,-0.000101818354,-0.00094031234,0.06592051,0.12920043,0.025840595,0.014028409,-0.0038241118,-0.0077597857,0.0011566563,0.00036001764,0.016733892,-0.0032972815,0.0015439487,-0.00814651,0.001177853,0.0077641015,0.008139355,-0.12926427,-0.016316367,-0.00029994227,-0.000720522,0.00047798996,5.6332356e-05,0.08137119,0.0003746246,-0.0003401931,0.0,-0.0026896545,-0.0041770074,-3.7820348e-05,-0.0068029477,-0.00027830704,-0.0026952017,-0.0010924062,0.0005946296,-0.00018354105,0.0044442764,-0.012307121,-0.00011636739,0.0026924522,0.0,0.009371293,0.0067150225,-0.0006194596,-0.0049559795,0.0,-0.000932317,-0.0047614872,-0.0028310048,0.0023572447,-0.00015869341,-0.003115022,0.008901819,-0.00050778396,-0.045876965,0.0009033026,-1.1497777e-05,0.0,-0.013859982,0.009205668,0.0,0.0,-0.0015094223,0.0,0.0,0.019702548,-0.00060111814,0.00010586891,-0.0013395101,-0.0025696845,0.0057868185,0.002934415,0.0,-0.00073433015,0.00013243646,-0.0072033876
CAL78_BONE,0.115842514,-0.074542366,-0.023368541,-0.066372536,-0.043059997,-0.004861146,-0.0020989657,0.058779426,-0.05325456,0.01100442,-0.012149302,-0.0032193526,-0.006879779,-0.0009687732,-0.04354296,0.003010943,-2.7688657e-06,-0.0040027164,0.04343778,0.003019251,0.00045756708,0.0006056442,-0.0021347913,-8.4617284e-05,-0.00079886307,0.04369164,0.3367763,-0.0003841779,-0.00841836,0.0026356166,0.0027639153,-0.005738198,-0.051461104,0.0002561977,-0.0017677906,-0.004772793,0.0089919055,0.00094314263,0.002147351,-0.016017793,-0.009516599,0.010122165,0.0015653997,-0.0012358369,-0.013216501,5.5734723e-05,0.00066863175,0.004415168,-0.014311558,-4.0271574e-05,0.0,0.008581257,-0.00023074269,0.0044152774,-0.0004253016,-0.0015605515,-0.018891234,0.0025856122,-0.008807857,-0.03976176,0.0030993086,-0.0027068763,-0.007555056,-0.00095086824,-0.0026241122,0.0022292621,-0.00021106168,-0.0024963825,0.004379544,-0.003211439,0.009871212,-0.020636799,0.0010879821,0.0023103738,0.024513043,0.049973164,-0.0010917578,0.10224731,0.000949773,-0.0026546582,-0.008401195,0.0059539806,-0.011511176,-0.0009385819,0.006942154,-2.4925812e-05,-0.013868982,0.00020220666,0.008808227,0.00321995,0.00559262,-0.0047027003,0.0031470694,-0.000601945,0.03256059,0.0,-0.0009826857,-0.025342163,-0.00034956713,0.015798874,-0.0066767135,0.000352392,0.016013095,0.011067859,0.05163841,-0.32626522,0.20346215,0.31861198,0.00071020424,0.0030304,-0.00018913607,0.0009990719,-0.00095843774,7.982117e-05,-0.026216704,-0.0013955203,-0.000119027114,0.0010904705,-0.013397321,0.021585863,-1.6940441e-05,-0.0024348248,-0.0018222138,0.0029887268,-0.0017863591,-0.007630239,0.00089972926,6.954672e-05,0.0024859014,-0.00011782678,0.0,-0.14663216,-0.00059805234,0.002029943,-0.0014577033,0.0006457662,0.0013231414,-0.002632489,0.00022844227,-0.002068262,0.0035581335,-0.016609235,0.0032606616,0.0038849001,-0.0012345483,0.0043265363,0.0102075245,-0.004167067,0.025856776,0.033393,0.0015701686,0.00083613157,7.890409e-05,0.00040966895,-0.014195845,0.004160241,0.0,0.00016252033,0.0029586072,-0.0007037917,-0.00045596022,0.009261899,0.0006414629,-1.9207639e-05,-0.0016728676,0.005967666,0.011853799,0.06000098,0.0024626288,-0.005147836,0.017025732,0.0018437275,-0.00052199746,0.0,-0.004533827,-0.00080452044,-0.00051144394,-0.0017177376,-0.0019730702,2.5085581e-05,0.030392088,-0.007880376,5.5235156e-05,-0.0041340184,-0.00033141446,-9.106097e-05,0.0007210846,-0.015826583,0.020481076,-0.016182754,-0.07083858,0.0012887826,0.00022686676,0.024683772,0.0010597992,0.014441902,0.0006749596,0.013402384,0.00088953495,-7.471947e-05,-0.0018818848,0.0010883153,-0.0025216045,-0.0016144664,-0.011243489,-0.008138036,0.0029976428,0.0016159276,0.0,-0.20999525,-0.00093786814,0.0046749525,0.00069902616,-0.0051858537,0.00015762723,0.000318108,-8.395099e-05,-0.0007988849,-0.00087262376,0.00041042146,-0.000120881035,0.0026125652,-0.023892881,-0.008652043,-0.0025405204,0.06763494,-0.007846581,0.032234833,1.4137884e-05,0.0009006751,-9.851267e-05,-0.009751648,-0.08996378,-0.0023834575,0.00026208136,-0.0014367707,0.004295769,-0.012323876,-0.0093586715,-0.0063514635,0.012913097,0.0008575118,5.3437296e-05,0.0046792002,-0.0061364663,-0.00040471,0.0,-0.0011450958,0.012966583,9.649428e-05,-0.01225619,0.0015267391,-0.00027075148,0.0,-0.012690322,0.0012594097,-1.51361455e-05,0.0,-0.036083564,-0.07006808,-1.2317256e-05,-9.503482e-05,-0.0033541669,0.011519416,-0.055409778,-0.0007430466,0.0,-0.0024370153,0.00018207394,-0.0014141902,0.0,0.003966711,0.0006420683,-0.008792466,-0.00012976877,0.0,0.000110867244,0.003180785,0.007688049,-0.00043962267,-0.0009995794,0.032250762,-0.0015183646,-0.0026395356,-6.659743e-05,7.3689414e-05,0.00014056053,0.012151407,0.006064151,0.00042219524,-0.00015484646,0.0011246835,-0.0006967969,0.00036074113,-0.0056492244,0.0503873,0.0005980227,0.0,-0.0012899681,-0.0005778173,0.00020878331,0.06074653,0.06262124,-0.037140664,-0.0016966359,0.0,-0.0022258887,-0.00018447622,-7.0287664e-05,4.1614403e-06,-0.0015937764,0.055027645,0.036959745,0.010181026,-0.065349564,0.0012237373,0.011200475,-0.0004917594,-0.00047611282,-0.030691037,0.004274545,1.4069054e-05,0.019339366,-0.0003943286,-0.0054277573,0.0015035383,0.010854329,-0.003520104,9.308262e-05,0.0005575523,-0.00068942213,5.6332356e-05,0.08866789,-0.0001871339,0.00017518211,0.0,0.0038192829,-0.0061514843,-3.9765193e-05,-0.0015076796,-0.00021599747,0.0008154231,-0.00082991587,0.008216937,-3.12771e-05,0.0047069904,-0.028613253,-0.000113951006,0.00059025193,0.0,0.010727272,-0.019722275,0.0018350142,0.004857082,0.0,-0.00088297395,0.0028061518,-0.0017728376,0.00023108686,0.0032406626,-0.003327405,0.004029991,0.00082350883,-0.10311988,2.7840106e-05,1.0146228e-05,0.0,-0.005596515,-0.011752471,0.0,0.0,-0.0015094223,0.0,0.0,-0.12692359,-0.00030117034,-0.00037701233,-0.00059981,-0.0006538527,0.0019638315,-0.0045892326,0.0,0.001051122,0.00047296975,-0.010588196
SNU503_LARGE_INTESTINE,0.0833973,-0.007212385,-0.04434107,-0.008886671,-0.032235134,0.0032348207,0.02970806,-0.006622681,-0.0528943,0.0055040047,-0.0048188437,-0.05347655,0.009378008,0.0039337142,-0.0770602,-0.0013526863,0.013718497,0.008115691,-0.1835813,0.0028205656,-5.652781e-05,0.00067424093,-0.0034334569,0.0024943016,-0.0018694324,0.10421892,-0.03606173,0.008361012,-0.0074934033,-0.006109506,0.0029866728,0.0028358472,-0.070557095,-0.0009884865,0.0075392495,0.0013362948,0.0052135102,0.004822794,0.008307469,0.018594628,-0.0037412446,0.0023891306,-0.0022745961,-0.0018514382,-0.013808248,-0.0027566678,0.0040007653,-0.0021063236,-0.006845245,0.00037298354,0.0,0.0102001475,0.0056456327,-0.0052110655,0.00029301748,-0.019077586,-0.016136797,0.0024289116,0.033265237,-0.04668561,0.0021236807,0.0013705799,0.001917123,-0.0010241267,0.0045135217,-0.0051080314,-0.00020926225,-0.0032140575,0.008247476,0.007690148,-0.0047913617,0.001651264,-0.0002428691,0.022041379,-0.0507033,0.008613907,0.010784546,-0.19420725,0.0004801499,0.0220318,0.0041217753,-0.0019846603,-0.0038167313,-0.00069300807,-0.0024333475,6.843517e-05,-0.031175088,0.00043917782,-0.0067217927,0.0017892697,-0.0075426563,-0.0031229928,0.0037066445,0.0058071082,-0.13359468,0.0,-0.0015832003,0.0046597947,-5.6700293e-05,0.0030116255,0.04186054,0.00011447628,0.0035509835,0.013417732,-0.12858953,-0.36639443,0.08986867,-0.22096145,0.0029593415,0.006101877,-0.0002928786,0.00045090145,-0.002424832,-1.4429397e-05,-0.0020665368,-0.0006364392,-0.00011724232,-0.00080682494,-0.008707679,-0.01694101,-0.00012370523,0.031525433,0.0003330385,-0.0007026476,-0.005570067,0.001215399,0.007061685,-0.00075271993,5.122854e-05,0.00057489524,0.0,-0.51435024,-0.005123595,-0.0023087643,0.0029379746,-0.00024943857,-0.00053836877,-0.0023004715,-0.005876869,0.0036524606,0.021093482,0.004164784,0.0021690861,-0.025865594,-0.003717227,0.0015551487,-0.0040281774,-0.0029751733,0.009328044,-0.00066210283,0.0020243607,-3.2348442e-05,-0.0006576367,-0.0015710522,0.003853967,0.001411347,0.0,-0.00020456505,0.002397539,-0.0010050717,0.0104192365,0.011870449,-0.00064146286,-8.7561835e-05,-0.009072481,0.002040965,-0.021914378,0.054123227,-0.014770668,0.0038400555,0.009822937,0.0025846655,-0.0012701747,0.0,-0.00410878,-0.00030744076,0.0018616028,0.004264411,0.0014595184,-0.00018995052,0.103793144,-0.0012560335,4.6993173e-05,-0.00061923265,-0.0037581772,0.0024394582,1.9429368e-05,0.00028561155,0.013916463,0.0020583686,-0.107538976,-0.004048486,0.0002272245,0.0054894383,-3.5450634e-05,-0.0027048734,0.0003156034,-0.002809443,-0.005792308,0.00032152887,0.030353816,0.0010355413,-0.0018498837,-0.0070715644,-0.07691289,0.020264838,0.0076275743,0.00046341587,0.0,-0.14177455,0.009179649,-0.00058484543,5.3751777e-05,0.0014948125,0.000336031,0.00029663384,0.0004122294,-0.0004574856,4.94959e-05,-0.0006848149,5.1438707e-05,-0.001330358,-0.019441402,-0.0032776298,-0.000732251,0.04099683,-0.010482355,0.06008668,0.007668797,0.00032348247,-0.00038740895,-0.008283698,-0.34359282,0.0006366655,-8.534044e-05,-0.0021955892,-0.0035809646,-0.004483422,0.020593802,-0.0004833776,0.010984486,0.0010141536,-0.0003375641,-0.0005865862,-0.0096508805,0.00041970226,0.0,0.0018748674,0.0046352283,0.00036871588,-0.134291,0.001406796,0.0013425496,0.0,0.0078614,-0.0003659284,-0.00060548773,0.0,0.029480366,0.06799269,-1.9160534e-05,0.0007029504,0.0010382566,-0.0041441554,-0.049525514,0.0017773075,0.0,0.0008283677,0.0006570072,-0.004069196,0.0,0.014334797,0.0006420683,0.0051661064,5.4100503e-05,0.0,-0.0002234778,0.006660278,-0.0032363152,-0.0013310879,-0.0007419327,-0.017345639,-0.0012646208,-0.0034209583,-6.659743e-05,0.00011036813,0.00020488059,0.011221707,0.0056663477,0.0067963544,0.0048469813,0.0026203643,0.00038718048,-0.0041363784,-0.0071282056,-0.0036386643,0.0055653653,0.0,-4.7507187e-05,-0.0006660877,0.00020878331,0.019352423,-0.0044365553,-0.0056512402,-0.00056898245,0.0,6.271503e-05,0.0015521172,0.00024300758,0.00019165201,-0.0033335045,-0.008153169,0.060208254,-0.0015222701,0.0022472304,0.005536699,-0.0023005137,-0.00029577746,-0.00089207187,-0.022646014,-0.0002807812,-0.0007750133,0.0129386205,0.002160489,-0.007649041,-0.0042548133,0.006924538,-0.012490255,-0.0003451213,-0.0014476854,-0.0024387196,-2.8166178e-05,0.046950202,-3.402817e-05,-0.004517896,0.0,0.0049249036,0.006564976,-3.4813012e-05,0.00047058618,-0.00018938261,0.00081423484,0.0025017208,-0.005005272,-0.00019406868,-0.0041266135,-0.018457074,-0.00010184215,-3.5838948e-05,0.0,-0.015500051,-0.007203639,0.001842976,-0.0043671886,0.0,-0.00058928446,0.008875264,0.0005752848,-0.013097053,-0.008193487,-0.0067824465,0.0007008191,-0.0031182482,-0.036710683,-0.00012785973,9.219823e-05,0.0,0.001988932,0.00964982,0.0,0.0,0.0027155157,0.0,0.0,-0.12747756,0.00021210649,0.0039939336,-1.5917889e-05,-0.0006774563,0.0013208869,0.0036184634,0.0,0.0013670855,-0.0026456895,0.0058024083
